video_id,author,comment,like_count,published,comment_clean,comment_normalized
At9u_bDYIe0,@MuhastrianasAnas,Kalau mafia tambang tidak jauh itu. Ada juga di dekat pemerintah. Jadi mentri.,0,2025-11-02T20:34:58Z,Kalau mafia tambang tidak jauh itu Ada juga di dekat pemerintah Jadi mentri,kalau mafia tambang tidak jauh dekat pemerintah jadi mentri
At9u_bDYIe0,@KosasihAhmad-c8p,"MARI SEMUE KOMPAK BERTOBAT SEMUE DEMI ALLOH SUBHANAHU WATAALLAH MAHA KASIH SAYANG DAN WAJIB BERANI KOMPAK SEMUE MEMBELA BANGSA RAKYAT INDONESIA MAKMUR EMAS DAN WAJIB BERANI KOMPAK SEMUE MEMBELA KEJUJURAN KEADILAN CERDAS KUAT DAN WAJIB BERANI KOMPAK MEMBELA BANGSA RAKYAT INDONESIA MAKMUR EMAS MAJU SEGALA BIDANG DAN WAJIB BERANI KOMPAK SEMUE MEMBELA KEJUJURAN KEADILAN CERDAS KUAT DAN WAJIB BERANI KOMPAK SEMUE MEMBELA BANGSA RAKYAT INDONESIA MAKMUR EMAS DAN DAPAT RIDHO NYA AAMIIN TAKBIRRR ALLOHU AKBARRR INSYAALLOH ALHAMDULILLAH ALLOHUMMA SOLI ALA MUHAMMAD WAALA ALIH MUHAMMAD 
DAN WAJIB BERANI KOMPAK SEMUE MEMBELA KEJUJURAN KEADILAN CERDAS KUAT IMAN DAN TAQWA DAN WAJIB BERANI KOMPAK SEMUE MEMBELA BANGSA RAKYAT INDONESIA MAKMUR EMAS DAN DAPAT RIDHO NYA AAMIIN AMANAH SIDIQ FATHONAH TABLIGH DAN DAPAT RIDHO NYA AAMIIN TAKBIRRR ALLOHU AKBARRR INSYAALLOH ALHAMDULILLAH ALLOHUMMA SOLI ALA MUHAMMAD WAALA ALIH MUHAMMAD 
DAN CINTA DAMAI SEJAHTERA SELALU DIDUNIA DAN DI AKHIRAT KELAK BERKAH SELALU AAMIIN TAKBIRRR ALLOHU AKBARRR INSYAALLOH ALHAMDULILLAH ALLOHUMMA SOLI ALA MUHAMMAD WAALA ALIH MUHAMMAD 

HORMAT KAMI 
SELURUH BANGSA RAKYAT INDONESIA MAKMUR EMAS DAN DAPAT RIDHO NYA AAMIIN TAKBIRRR ALLOHU AKBARRR INSYAALLOH ALHAMDULILLAH ALLOHUMMA SOLI ALA MUHAMMAD WAALA ALIH MUHAMMAD",1,2025-11-02T17:58:49Z,MARI SEMUE KOMPAK BERTOBAT SEMUE DEMI ALLOH SUBHANAHU WATAALLAH MAHA KASIH SAYANG DAN WAJIB BERANI KOMPAK SEMUE MEMBELA BANGSA RAKYAT INDONESIA MAKMUR EMAS DAN WAJIB BERANI KOMPAK SEMUE MEMBELA KEJUJURAN KEADILAN CERDAS KUAT DAN WAJIB BERANI KOMPAK MEMBELA BANGSA RAKYAT INDONESIA MAKMUR EMAS MAJU SEGALA BIDANG DAN WAJIB BERANI KOMPAK SEMUE MEMBELA KEJUJURAN KEADILAN CERDAS KUAT DAN WAJIB BERANI KOMPAK SEMUE MEMBELA BANGSA RAKYAT INDONESIA MAKMUR EMAS DAN DAPAT RIDHO NYA AAMIIN TAKBIRRR ALLOHU AKBARRR INSYAALLOH ALHAMDULILLAH ALLOHUMMA SOLI ALA MUHAMMAD WAALA ALIH MUHAMMAD DAN WAJIB BERANI KOMPAK SEMUE MEMBELA KEJUJURAN KEADILAN CERDAS KUAT IMAN DAN TAQWA DAN WAJIB BERANI KOMPAK SEMUE MEMBELA BANGSA RAKYAT INDONESIA MAKMUR EMAS DAN DAPAT RIDHO NYA AAMIIN AMANAH SIDIQ FATHONAH TABLIGH DAN DAPAT RIDHO NYA AAMIIN TAKBIRRR ALLOHU AKBARRR INSYAALLOH ALHAMDULILLAH ALLOHUMMA SOLI ALA MUHAMMAD WAALA ALIH MUHAMMAD DAN CINTA DAMAI SEJAHTERA SELALU DIDUNIA DAN DI AKHIRAT KELAK BERKAH SELALU AAMIIN TAKBIRRR ALLOHU AKBARRR INSYAALLOH ALHAMDULILLAH ALLOHUMMA SOLI ALA MUHAMMAD WAALA ALIH MUHAMMAD HORMAT KAMI SELURUH BANGSA RAKYAT INDONESIA MAKMUR EMAS DAN DAPAT RIDHO NYA AAMIIN TAKBIRRR ALLOHU AKBARRR INSYAALLOH ALHAMDULILLAH ALLOHUMMA SOLI ALA MUHAMMAD WAALA ALIH MUHAMMAD,mari semu kompak bertobat semu demi alloh subhanahu wataallah maha kasih sayang wajib berani kompak semu membela bangsa rakyat indonesia makmur ema wajib berani kompak semu membela kejujuran keadilan cerda kuat wajib berani kompak membela bangsa rakyat indonesia makmur ema maju segala bidang wajib berani kompak semu membela kejujuran keadilan cerda kuat wajib berani kompak semu membela bangsa rakyat indonesia makmur ema dapat ridho nya aamiin takbirrr allohu akbarrr insyaalloh alhamdulillah allohumma soli ala muhammad waala alih muhammad wajib berani kompak semu membela kejujuran keadilan cerda kuat iman taqwa wajib berani kompak semu membela bangsa rakyat indonesia makmur ema dapat ridho nya aamiin amanah sidiq fathonah tabligh dapat ridho nya aamiin takbirrr allohu akbarrr insyaalloh alhamdulillah allohumma soli ala muhammad waala alih muhammad cinta damai sejahtera selalu didunia akhirat kelak berkah selalu aamiin takbirrr allohu akbarrr insyaalloh alhamdulillah allohumma soli ala muhammad waala alih muhammad hormat kami seluruh bangsa rakyat indonesia makmur ema dapat ridho nya aamiin takbirrr allohu akbarrr insyaalloh alhamdulillah allohumma soli ala muhammad waala alih muhammad
At9u_bDYIe0,@JamaludinBalkri,"Rakyat siap membela presiden Prabowo / Mentri keu Purbaya . ,( hidup Prabowo , hidup Purbaya ) sikat semua koruptor dan hartanya .",0,2025-11-02T17:37:45Z,Rakyat siap membela presiden Prabowo Mentri keu Purbaya hidup Prabowo hidup Purbaya sikat semua koruptor dan hartanya,rakyat siap membela presiden prabowo mentri keu purbaya hidup prabowo hidup purbaya sikat semua koruptor hartanya
At9u_bDYIe0,@Jk-pu6mj,Indonesia sudah kronis😊😊😊😊😊,0,2025-11-02T16:38:20Z,Indonesia sudah kronis,indonesia kroni
At9u_bDYIe0,@EriYuletra,"Demi RAKYAT sejahtera...kami akan menyeruduk mereka yang mamakan duit RAKYAT..
Lindungin pak Pur... ya Robb",0,2025-11-02T16:21:21Z,Demi RAKYAT sejahtera kami akan menyeruduk mereka yang mamakan duit RAKYAT Lindungin pak Pur ya Robb,demi rakyat sejahtera kami menyeruduk mamakan duit rakyat lindungin pak pur robb
At9u_bDYIe0,@ArdianosSauri,Parah jokowi 10 tahun cuman hancurin indonesia,0,2025-11-02T14:03:12Z,Parah jokowi 10 tahun cuman hancurin indonesia,parah jokowi tahun cuman hancurin indonesia
At9u_bDYIe0,@Tahyat11,"Yakinlah Allah kan melindungi Menkeu Pa Purbaya, selamat, sehat demi Rakyat Indonesia",2,2025-11-02T13:48:11Z,Yakinlah Allah kan melindungi Menkeu Pa Purbaya selamat sehat demi Rakyat Indonesia,yakinlah allah kan melindungi menkeu purbaya selamat sehat demi rakyat indonesia
At9u_bDYIe0,@alexiusgampar8513,"Ngeri Cok, gak heran klo Papua dan aceh minta merdeka, kelaparan dimana2, pengangguran melimpah ruah, angka kemiskinan terus melonjak. Masih banyak yg TDK mampu akses ke dunia pendidikan",0,2025-11-02T11:46:47Z,Ngeri Cok gak heran klo Papua dan aceh minta merdeka kelaparan dimana2 pengangguran melimpah ruah angka kemiskinan terus melonjak Masih banyak yg TDK mampu akses ke dunia pendidikan,ngeri cok gak heran klo papua aceh minta merdeka kelaparan dimana pengangguran melimpah ruah angka kemiskinan teru melonjak masih banyak mampu aks dunia pendidikan
At9u_bDYIe0,@Ssstro,Berarti mentri keuangan sri mulyani itu blooon teramat blooooon,0,2025-11-02T11:14:42Z,Berarti mentri keuangan sri mulyani itu blooon teramat blooooon,berarti mentri keuangan sri mulyani blooon teramat blooooon
At9u_bDYIe0,@user-hh7qo9ji9p,"❤ sikat pa Prabowo jangan omon omon , rakyat Indonesia mendukung bpa, bila perlu rakyat yg bergerak",0,2025-11-02T10:35:52Z,sikat pa Prabowo jangan omon omon rakyat Indonesia mendukung bpa bila perlu rakyat yg bergerak,sikat prabowo jangan omon omon rakyat indonesia mendukung bpa perlu rakyat bergerak
At9u_bDYIe0,@muajahidinbjm7853,Kuncinya petugas  bea cukai lpangan  dan petingginya  klau keduanya jujur  kaya neggara kita.   .80%   orang kita demen barang impor,0,2025-11-02T10:00:58Z,Kuncinya petugas bea cukai lpangan dan petingginya klau keduanya jujur kaya neggara kita 80 orang kita demen barang impor,kuncinya petuga bea cukai lpangan petingginya klau keduanya jujur kaya neggara orang demen barang impor
At9u_bDYIe0,@rsislamibnusinabukittinggi6775,Purbaya teman rakyat 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩❤❤❤❤❤❤❤❤❤❤❤❤❤,0,2025-11-02T07:32:11Z,Purbaya teman rakyat,purbaya teman rakyat
At9u_bDYIe0,@MagribilIrsyad,Barang dari rakyat 5 Rp di impor 10 Rp kenyataan diatas kertas keluar 15rp kertas di dalam 10rb yg untung tanpa keluar keringat itu org org yang pasti di ketahui penguasa,0,2025-11-02T07:24:08Z,Barang dari rakyat 5 Rp di impor 10 Rp kenyataan diatas kertas keluar 15rp kertas di dalam 10rb yg untung tanpa keluar keringat itu org org yang pasti di ketahui penguasa,barang rakyat impor kenyataan diata kerta keluar kerta untung tanpa keluar keringat org org pasti ketahui penguasa
At9u_bDYIe0,@DwiBudi-u2h,Ekonomi yg sudah amburadul atas mafia kehadiran Menkeu yg skrng membawa angin pencerahan kedepan nya .,0,2025-11-02T04:41:30Z,Ekonomi yg sudah amburadul atas mafia kehadiran Menkeu yg skrng membawa angin pencerahan kedepan nya,ekonomi amburadul ata mafia kehadiran menkeu skrng membawa angin pencerahan kedepan nya
At9u_bDYIe0,@MuhIdris-pm4cc,"Bukan cuman baju bekas, semua keadaan imfor ekspor",0,2025-11-02T04:39:29Z,Bukan cuman baju bekas semua keadaan imfor ekspor,bukan cuman baju beka semua keadaan imfor ekspor
At9u_bDYIe0,@MuhIdris-pm4cc,Sekarang ditangkap jangan hanya diancam. Supaya rakyat percaya kepada pemerintah,0,2025-11-02T04:21:33Z,Sekarang ditangkap jangan hanya diancam Supaya rakyat percaya kepada pemerintah,sekarang ditangkap jangan hanya diancam rakyat percaya kepada pemerintah
At9u_bDYIe0,@NabilaAzzahra-e6l,Bagus pak prabowo tangkap saja mafia,0,2025-11-02T02:28:43Z,Bagus pak prabowo tangkap saja mafia,bagu pak prabowo tangkap mafia
At9u_bDYIe0,@zainalaripinaripin2103,Suda bisa bikin jalan tol di semua pulau di indonesia,0,2025-11-01T18:57:12Z,Suda bisa bikin jalan tol di semua pulau di indonesia,suda bisa bikin jalan tol semua pulau indonesia
At9u_bDYIe0,@ekosumaryanto5029,"Herannya kenapa dari dulu kok dibiarkan ..... ?? Semua pada tutup mata , hal yg sudah jelas , semua pura pura tidak tahu , apa terlalu pinter di SDM",0,2025-11-01T18:06:01Z,Herannya kenapa dari dulu kok dibiarkan Semua pada tutup mata hal yg sudah jelas semua pura pura tidak tahu apa terlalu pinter di SDM,herannya kenapa dulu kok dibiarkan semua tutup mata hal jela semua pura pura tidak tahu apa terlalu pinter sdm
At9u_bDYIe0,@hijrahsaputra5123,"Aduh untuk menjadi Mentri,bukan sedikit duit yg harus di STOR,kalo gak boleh korupsi gimana mengemblikan uang yg sudah di keluarkan untuk jadi Mentri",1,2025-11-01T17:19:49Z,Aduh untuk menjadi Mentri bukan sedikit duit yg harus di STOR kalo gak boleh korupsi gimana mengemblikan uang yg sudah di keluarkan untuk jadi Mentri,aduh menjadi mentri bukan sedikit duit haru stor kalo gak boleh korupsi gimana mengemblikan uang keluarkan jadi mentri
At9u_bDYIe0,@hijrahsaputra5123,"Hhhhh Prabowo baru di Lantik aja sudah bicara ,jangan mengadili Jokowi karena mantan presiden hhhh",1,2025-11-01T17:07:57Z,Hhhhh Prabowo baru di Lantik aja sudah bicara jangan mengadili Jokowi karena mantan presiden hhhh,hhhhh prabowo baru lantik aja bicara jangan mengadili jokowi mantan presiden hhhh
At9u_bDYIe0,@YuliNarti-k4z,Pak Purbaya adalah pahlawan besar bagi rakyat Indonesia 👍🙏  Abrorry adams di Lampung,4,2025-11-01T15:45:04Z,Pak Purbaya adalah pahlawan besar bagi rakyat Indonesia Abrorry adams di Lampung,pak purbaya pahlawan besar bagi rakyat indonesia abrorri adam lampung
At9u_bDYIe0,@YuliNarti-k4z,"Pak Ikhsanudin Noorsy ekonom yang jenius  , saya sudah lama mengenal beliau , dan saya sangat berharap pak Noorsy di angkat menjadi menteri perekonomian . Saya Abrorry adams di Lampung",1,2025-11-01T15:42:41Z,Pak Ikhsanudin Noorsy ekonom yang jenius saya sudah lama mengenal beliau dan saya sangat berharap pak Noorsy di angkat menjadi menteri perekonomian Saya Abrorry adams di Lampung,pak ikhsanudin noorsi ekonom jeniu lama mengen beliau sangat berharap pak noorsi angkat menjadi menteri perekonomian abrorri adam lampung
At9u_bDYIe0,@luckysutardjo5573,"Sepertinya KPK bisa masuk utk penyelidikan, karena diduga para oknum tlh melakukan penggelapan pajak masuk yg seharusnya utk negara dan biar jadi efek jera bagi yg mau coba2 demi bersih2 bangsa ini kedepan 😭",1,2025-11-01T13:35:26Z,Sepertinya KPK bisa masuk utk penyelidikan karena diduga para oknum tlh melakukan penggelapan pajak masuk yg seharusnya utk negara dan biar jadi efek jera bagi yg mau coba2 demi bersih2 bangsa ini kedepan,sepertinya kpk bisa masuk penyelidikan diduga para oknum tlh melakukan penggelapan pajak masuk seharusnya negara biar jadi efek jera bagi mau coba demi bersih bangsa kedepan
At9u_bDYIe0,@SuDi-r8h,Sudah saatnya diberlakukan para mafia Expor Impor yang di lakukan penjabat atau siapun bajingan bajingan ini yaitu hukuman mati karna mereka itu penghianat negara.,0,2025-11-01T13:24:27Z,Sudah saatnya diberlakukan para mafia Expor Impor yang di lakukan penjabat atau siapun bajingan bajingan ini yaitu hukuman mati karna mereka itu penghianat negara,saatnya diberlakukan para mafia expor impor lakukan penjabat siapun bajingan bajingan hukuman mati karna penghianat negara
At9u_bDYIe0,@RahmiYarni,Ayo masyarakat Indonesia kita doakan dan dukung p menkeu,0,2025-11-01T13:19:54Z,Ayo masyarakat Indonesia kita doakan dan dukung p menkeu,ayo masyarakat indonesia doakan dukung menkeu
At9u_bDYIe0,@RahmiYarni,"Maju terus Pak Purbaya ,doa kami utkmu spy sehat dan kuat dlm menjalankan tugas.
Rakyat menumpangkan harapan kpd bpk agar Indonesia bersih dr korupsi dan rakyat sejahtera sesuai amanat UUD 1945.
❤❤❤",0,2025-11-01T13:19:07Z,Maju terus Pak Purbaya doa kami utkmu spy sehat dan kuat dlm menjalankan tugas Rakyat menumpangkan harapan kpd bpk agar Indonesia bersih dr korupsi dan rakyat sejahtera sesuai amanat UUD 1945,maju teru pak purbaya doa kami utkmu spi sehat kuat dlm menjalankan tuga rakyat menumpangkan harapan kpd bpk indonesia bersih korupsi rakyat sejahtera sesuai amanat uud
At9u_bDYIe0,@nirmalashapira,Cuma Paus Yang bisa bikin gitu,0,2025-11-01T13:18:33Z,Cuma Paus Yang bisa bikin gitu,cuma pau bisa bikin gitu
At9u_bDYIe0,@insanhasan637,Apakah kasus bensin oplosan ada hubungannya dengan over invoicing.. 😂😂 bener bener yeee,0,2025-11-01T12:39:39Z,Apakah kasus bensin oplosan ada hubungannya dengan over invoicing bener bener yeee,apakah kasu bensin oplosan hubungannya over invoic bener bener yeee
At9u_bDYIe0,@eddycaramanlis7530,"Mbok Sri ngapain aja kerja nya..ga ada gebrakan..
Tiap ngomong Defisit2 trus",0,2025-11-01T12:30:04Z,Mbok Sri ngapain aja kerja nya ga ada gebrakan Tiap ngomong Defisit2 trus,mbok sri ngapain aja kerja nya gebrakan tiap ngomong defisit tru
At9u_bDYIe0,@AriKuncoro-u7u,Perpres yg sudah ditandatangani Bapak Presiden  no.79 fh.2025 perlu diproses juga Pak Purbaya jangan dibiarkan kapan di implementasikan kepada pendukung NKRI ini ?  ASN / TNI /POLRI / dan PENSIUNAN  ini juga kelompok pendukung setia   dalam mendukung kinerja Bapak dalam mencapai pertumbuhan ekonomi yg diharapkan oleh pemerintah  sampai 6  persen sukur bisa lebih,0,2025-11-01T12:25:42Z,Perpres yg sudah ditandatangani Bapak Presiden no 79 fh 2025 perlu diproses juga Pak Purbaya jangan dibiarkan kapan di implementasikan kepada pendukung NKRI ini ASN TNI POLRI dan PENSIUNAN ini juga kelompok pendukung setia dalam mendukung kinerja Bapak dalam mencapai pertumbuhan ekonomi yg diharapkan oleh pemerintah sampai 6 persen sukur bisa lebih,perpr ditandatangani bapak presiden perlu dipros pak purbaya jangan dibiarkan kapan implementasikan kepada pendukung nkri asn tni polri pensiunan kelompok pendukung setia mendukung kinerja bapak mencapai pertumbuhan ekonomi diharapkan pemerintah persen sukur bisa lebih
At9u_bDYIe0,@ZaenalArifin-ef7qx,Pasti bisa. Kslau pejabat yg dicurigai di pecat semua,0,2025-11-01T12:18:53Z,Pasti bisa Kslau pejabat yg dicurigai di pecat semua,pasti bisa kslau pejabat dicurigai pecat semua
At9u_bDYIe0,@QoirulHuda-yb1mk,Sip,0,2025-11-01T12:00:44Z,Sip,sip
At9u_bDYIe0,@ImranImron-vf1fp,"Yg perlu di jaga / dikawal itu keluarga Purbaya bukan Gibran .
Kalau Gibran aman karena dia bagian keluarga mafia .",0,2025-11-01T11:39:29Z,Yg perlu di jaga dikawal itu keluarga Purbaya bukan Gibran Kalau Gibran aman karena dia bagian keluarga mafia,perlu jaga dikaw keluarga purbaya bukan gibran kalau gibran aman bagian keluarga mafia
At9u_bDYIe0,@ruhenryhen1826,ternyata luar biasa korupsi di Negara ini,0,2025-11-01T11:32:08Z,ternyata luar biasa korupsi di Negara ini,ternyata luar biasa korupsi negara
At9u_bDYIe0,@nuryono6939,Dari tahun 90 an bea cukai sudah korup,0,2025-11-01T10:19:25Z,Dari tahun 90 an bea cukai sudah korup,tahun bea cukai korup
At9u_bDYIe0,@AndiWibisono-n3v,Dulu pak Prabowo bilang kebocoran 11.000 triliun ditertawakan sekarang terbukti,0,2025-11-01T10:11:41Z,Dulu pak Prabowo bilang kebocoran 11 000 triliun ditertawakan sekarang terbukti,dulu pak prabowo bilang kebocoran triliun ditertawakan sekarang terbukti
At9u_bDYIe0,@anosutrisno6766,Prabowo Purbaya layak jadi PRESIDEN - WAPRES.. untuk menuju INDONESIA MAJU ADIL MAKMUR DAN SEJAHTERA.,0,2025-11-01T10:04:10Z,Prabowo Purbaya layak jadi PRESIDEN WAPRES untuk menuju INDONESIA MAJU ADIL MAKMUR DAN SEJAHTERA,prabowo purbaya layak jadi presiden wapr menuju indonesia maju adil makmur sejahtera
At9u_bDYIe0,@hasyimnur4598,semua masyarakat sangat berharap dn berdoa semoga negri ini bisa lepas dari cengkeraman koruptor dn mafia . .apanunggu negri ini bangkrut . .? ❤❤😢😮😢❤❤,0,2025-11-01T09:18:10Z,semua masyarakat sangat berharap dn berdoa semoga negri ini bisa lepas dari cengkeraman koruptor dn mafia apanunggu negri ini bangkrut,semua masyarakat sangat berharap berdoa semoga negri bisa lepa cengkeraman koruptor mafia apanunggu negri bangkrut
At9u_bDYIe0,@RealmeC-sw5qh,Omon2 aj BPK presiden ku jangan lemah jangan tebang pilih pak kalou sama penghianat negara.yg ngerampok dan ngerusak idiologi bangsa Indonesia hukum mati buat penghianat negara,0,2025-11-01T07:30:07Z,Omon2 aj BPK presiden ku jangan lemah jangan tebang pilih pak kalou sama penghianat negara yg ngerampok dan ngerusak idiologi bangsa Indonesia hukum mati buat penghianat negara,omon bpk presiden jangan lemah jangan tebang pilih pak kalou sama penghianat negara ngerampok ngerusak idiolog bangsa indonesia hukum mati buat penghianat negara
At9u_bDYIe0,@LondoneNikeArdilla,"Penjahat-penjahat berkedok pejabat pemerintah di Indonesia dan pihak-pihak luar negeri Indonesia yang berkaitan benar-benar harus di eksekusi mati, sebagian dipenjara dan menerima siksaan akibat kejahatan-kejahatan kemanusiaan yang mereka lakukan; kebohongan keluarga, kejahatan fitnah pelanggaran hukum kedaulatan wilayah hak milik, kejahatan kriminal, seperti orang-orang yang selama ini maling menguasai harta benda hak milik (modal banyak uang) dari Nike Ardilla (asli) Ibu kandung yang melahirkan saya (yang tulis pesan ini).
Nama lengkap asli (Andi Oktavian) 24-10-1993.
Nama samaran AndiLondoneNikeArdilla.

Aparat penegak hukum dan keamanan tentara militer perang yang berjiwa normal harus memerangi mereka; pelaku-pelaku pelanggaran hukum internasional (Hak Asasi Manusia) kejahatan kriminal.",0,2025-11-01T07:13:01Z,Penjahat penjahat berkedok pejabat pemerintah di Indonesia dan pihak pihak luar negeri Indonesia yang berkaitan benar benar harus di eksekusi mati sebagian dipenjara dan menerima siksaan akibat kejahatan kejahatan kemanusiaan yang mereka lakukan kebohongan keluarga kejahatan fitnah pelanggaran hukum kedaulatan wilayah hak milik kejahatan kriminal seperti orang orang yang selama ini maling menguasai harta benda hak milik modal banyak uang dari Nike Ardilla asli Ibu kandung yang melahirkan saya yang tulis pesan ini Nama lengkap asli Andi Oktavian 24 10 1993 Nama samaran AndiLondoneNikeArdilla Aparat penegak hukum dan keamanan tentara militer perang yang berjiwa normal harus memerangi mereka pelaku pelaku pelanggaran hukum internasional Hak Asasi Manusia kejahatan kriminal,penjahat penjahat berkedok pejabat pemerintah indonesia pihak pihak luar negeri indonesia berkaitan benar benar haru eksekusi mati sebagian dipenjara menerima siksaan akibat kejahatan kejahatan kemanusiaan lakukan kebohongan keluarga kejahatan fitnah pelanggaran hukum kedaulatan wilayah hak milik kejahatan krimin seperti orang orang male menguasai harta benda hak milik modal banyak uang nike ardilla asli ibu kandung melahirkan tuli pesan nama lengkap asli andi oktavian nama samaran andilondonenikeardilla aparat penegak hukum keamanan tentara milit perang berjiwa normal haru memerangi pelaku pelaku pelanggaran hukum internasion hak asasi manusia kejahatan krimin
At9u_bDYIe0,@terdepan-ih8vz,Miskin kn bener para pencuri ini....negara tak butuh orang orang ini,0,2025-11-01T06:52:46Z,Miskin kn bener para pencuri ini negara tak butuh orang orang ini,miskin bener para pencuri negara tak butuh orang orang
At9u_bDYIe0,@rahmatmauludin6702,Yg pasti wakil2 rakyat alias anggota DPR era 2014 - 2019 dan 2019 - 2024 mereka tdk bekerja dgn baik dgn tugasnya mengawasi eksekutif. bisa jadi sebaliknya anggota2 DPR terlibat bahkan memeras eksekutif yg melanggar hukum tutup mata petugas pajak dan bea cukai asal kebagian setoran....!,0,2025-11-01T06:46:51Z,Yg pasti wakil2 rakyat alias anggota DPR era 2014 2019 dan 2019 2024 mereka tdk bekerja dgn baik dgn tugasnya mengawasi eksekutif bisa jadi sebaliknya anggota2 DPR terlibat bahkan memeras eksekutif yg melanggar hukum tutup mata petugas pajak dan bea cukai asal kebagian setoran,pasti wakil rakyat alia anggota dpr era bekerja baik tugasnya mengawasi eksekutif bisa jadi sebaliknya anggota dpr terlibat bahkan memera eksekutif melanggar hukum tutup mata petuga pajak bea cukai asal kebagian setoran
At9u_bDYIe0,@karman67okgamanharapanmasa63,"Lebih baik lacak dulu para korupsi dari Jokowi dan para pejbtnya ,yg mn korupsi besar besaran yg mn uang disimpen di banget dan di cuci di artis artis seperti Rafi ,dan artis artis yg lain lacak dulu uang rakyt yg dikorup dimasa pemerintahan Jokowi ,pejbtnya sudh dipastikan korupsi bersama sama",0,2025-11-01T06:17:51Z,Lebih baik lacak dulu para korupsi dari Jokowi dan para pejbtnya yg mn korupsi besar besaran yg mn uang disimpen di banget dan di cuci di artis artis seperti Rafi dan artis artis yg lain lacak dulu uang rakyt yg dikorup dimasa pemerintahan Jokowi pejbtnya sudh dipastikan korupsi bersama sama,lebih baik lacak dulu para korupsi jokowi para pejbtnya korupsi besar besaran uang disimpen banget cuci arti arti seperti rafi arti arti lain lacak dulu uang rakyt dikorup dimasa pemerintahan jokowi pejbtnya sudh dipastikan korupsi bersama sama
At9u_bDYIe0,@fadeli8931,"Bravo Pa Pur, Menkeu yg berani, jujur. Bersama Pa Burhanudin, JA, sikat terus mafia tambang, koruptor, Rakyat bersama Pa Bowo ❤ Bapak bertiga..",0,2025-11-01T06:15:01Z,Bravo Pa Pur Menkeu yg berani jujur Bersama Pa Burhanudin JA sikat terus mafia tambang koruptor Rakyat bersama Pa Bowo Bapak bertiga,bravo pur menkeu berani jujur bersama burhanudin sikat teru mafia tambang koruptor rakyat bersama bowo bapak bertiga
At9u_bDYIe0,@paksaudi6782,10.000.T bisa melunasi hutang negara NKRI. Lanjut kan BPK menkeu RI bersama presiden RI BPK Prabowo SMG lancar & sukses dlm tugasnya.,0,2025-11-01T06:07:41Z,10 000 T bisa melunasi hutang negara NKRI Lanjut kan BPK menkeu RI bersama presiden RI BPK Prabowo SMG lancar sukses dlm tugasnya,bisa melunasi hutang negara nkri lanjut kan bpk menkeu bersama presiden bpk prabowo smg lancar suks dlm tugasnya
At9u_bDYIe0,@alirohman8847,"Di indonesia selama UU PERAMPASAN ASET & HUKUMAN MATI tidak disahkan maka MAFIA EKONOMI tetap MARAK , ini gara gara ketua DPR di pegang Banteng .",0,2025-11-01T05:38:57Z,Di indonesia selama UU PERAMPASAN ASET HUKUMAN MATI tidak disahkan maka MAFIA EKONOMI tetap MARAK ini gara gara ketua DPR di pegang Banteng,indonesia perampasan aset hukuman mati tidak disahkan maka mafia ekonomi tetap marak gara gara ketua dpr pegang banteng
At9u_bDYIe0,@Dewi-c2m,Wauuu bisa bayar utang  negara yeeeeeees sikat pak mestipun terancam  kita membela kenaran semoga berhasil harus berhasil walaupun taruhan myawa,0,2025-11-01T05:28:05Z,Wauuu bisa bayar utang negara yeeeeeees sikat pak mestipun terancam kita membela kenaran semoga berhasil harus berhasil walaupun taruhan myawa,wauuu bisa bayar utang negara yeeeeeee sikat pak mestipun terancam membela kenaran semoga berhasil haru berhasil walaupun taruhan myawa
At9u_bDYIe0,@billonis4621,"Hrs nya jgn menteri Purbaya doang yg action yg lainnya kmn,,bang Iksan boleh tuh msk kabinet bs xy Purbaya pinter ahli dn lurus yg berakal sht",0,2025-11-01T04:50:39Z,Hrs nya jgn menteri Purbaya doang yg action yg lainnya kmn bang Iksan boleh tuh msk kabinet bs xy Purbaya pinter ahli dn lurus yg berakal sht,hr nya jgn menteri purbaya doang action lainnya kmn bang iksan boleh tuh msk kabinet purbaya pinter ahli luru berak sht
