video_id,author,comment,like_count,published
At9u_bDYIe0,@QinQin08,Memang harus diperbaiki integritas para pejabat pajak dan bea cukai nya biar berkurang bocor  pendapatan negara,0,2025-10-31T05:33:04Z
At9u_bDYIe0,@Redmia2-cd1rf,Benarkah? Semoga bukan mimpi,0,2025-10-31T05:25:05Z
At9u_bDYIe0,@Fake-t4q,Tangkap semua mafia yang merugikan rakyat dan negara,19,2025-10-31T04:23:27Z
At9u_bDYIe0,@zanfarm283,Ini sih masih kalah sama yg di saku jokowi,0,2025-10-31T03:53:24Z
At9u_bDYIe0,@burhanhany804,media seharusnya membela rakyat jangan berdiri di tengah dan suka menggoreng isu,0,2025-10-31T03:48:39Z
At9u_bDYIe0,@FatmawatiSyam-j9e,DAN MERTUA KAKAK PEREMPUAN SAYA ITU MEMINTA KAKAK SAYA JADI ISTRI ANAKNYA,0,2025-10-31T03:42:18Z
At9u_bDYIe0,@FatmawatiSyam-j9e,DAN MENANTU AYAH SAYA... SUAMI KAKAK PEREMPUAN SAYA YG TERTUA KEBETULAN DARI DINAS PUTL...,0,2025-10-31T03:40:08Z
At9u_bDYIe0,@FatmawatiSyam-j9e,KARNA PROYEK ITU MERUPAKAN LANGKAH AWAL UTK MENSEJAHTERAKAN RAKYAT YG SEMPAT HIDUP MISKIN DI ERA ORDE LAMA...,0,2025-10-31T03:29:56Z
At9u_bDYIe0,@FatmawatiSyam-j9e,PROYEK PEMBUKAAN PERSAWAHAN PASANG SURUT.. ADALAH PROYEK DARI PUSAT... DAN DEPARTEMEN TERKAIT ADALAH DEPARTEMEN PUTL... DEPARTEMEN KEHUTANAN... DEPARTEMEN PERTANIAN... DEPARTEMEN DALAM NEGERI... DEPARTEMEN TRANSMIGRASI.. DEPARTEMEN KEUANGAN... YG DIAWASI DAN DIKOMANDOI OLEH PRESIDEN NKRI... SIAPAPUN PRESIDENNYA,0,2025-10-31T03:28:40Z
At9u_bDYIe0,@FatmawatiSyam-j9e,MAKSUD SAYA DIRJEN PENGAIRAN DARI DEPARTEMEN PUTL.. WAKTU ITU DEPARTEMEN PU DGN PLN MASIH SATU DEPARTEMEN,0,2025-10-31T03:24:45Z
At9u_bDYIe0,@FatmawatiSyam-j9e,DIRJEN PENCAIRANNYA WAKTU ITU BAPAK AMIR HASAN KALAU SAYA NGGA SALAH,0,2025-10-31T03:23:39Z
At9u_bDYIe0,@FatmawatiSyam-j9e,BAPAK PURBAYA YTH... SETAU SAYA RENCANA PEMBANGUNAN DI KEPULAUAN RIAU.. ALAH MEMBANGUN DAERAH OTORITA BATAM UTK MENJADI PELABUHAN BEBAS... TAHUN 1976 SAJA.. DAERAH ITU MASIH KOSONG... SAYA TAU KARNA SAYA TINGGAL DI PEKANBARU WAKTU ITU BEKERJA DI PEMBUKAAN PERSAWAHAN PASANG SURUT... DAN KANTOR KAMI WAKTU ITU DIDEKAT BANK INDONESIA  DI JLN SUDIRMAN,0,2025-10-31T03:20:48Z
At9u_bDYIe0,@RahayuW-yx4yb,"Purbaya ibarat dokter yang mengoperasi dan membedah "" Penyakit"" Di kemenkeu. Bukan hanya obati gejala ttp cari dan obati "" Akar masalah""",0,2025-10-31T03:18:22Z
At9u_bDYIe0,@upilkodok4854,Hukuman apa nih yg pantas buat mafia and para koruptor TAI ASU .....belum pernah ada yg membicarakan secara khusus nih di MEDIA MEDIA INDONESIA......,0,2025-10-31T03:12:30Z
At9u_bDYIe0,@AnnaAnna-f5s,"kenapa di kepemimpinan pak Jokowi koruptor seperti terlindungi,, buktinya di kepemimpinan pak Prabowo Subianto SDH banyak koruptor yg ketangkep,, aku sebagai rakyat jelata hanya bisa mengikuti alur cerita bangsa tanpa daya 😢",0,2025-10-31T03:12:10Z
At9u_bDYIe0,@RisnaWati-u2b,Semoga para mavia dan koruptor2 bisa secepatnya di berantas semua di kepemimpinan pak presiden prabowo gibran ..,0,2025-10-31T03:11:20Z
At9u_bDYIe0,@AbdulGhofur-o9z4y,Pokoknya semua mafia mafia harus disikat,0,2025-10-31T02:54:32Z
At9u_bDYIe0,@DarmantoMaman,Sangat menarik,0,2025-10-31T02:40:15Z
At9u_bDYIe0,@rizhansyah1497,Sehat selalu pa pur,0,2025-10-31T02:29:30Z
At9u_bDYIe0,@earthcitizen4405,"siapa tuh dibalik mafia faktur ya paling org beacukai dan ditjen  pajak. pengusaha kecil aja ga bayar pajak, rekeningnya di blokir.
Siapa tuh orang2 pemerintahan yang melakukan kejahatan tsb. hukum mati aja.",0,2025-10-31T01:55:24Z
At9u_bDYIe0,@kikydharmayanti626,"Banyak Oknum BC yg melancarkan barang yg bermasalah, barang yg seharusnya bisa keluar jd tertahan, cek sana sini, bahkan sdh bayar pajak saja masih tertahan...sementara barang yg ilegal dapat keluar dg cepat, ujung ujung nya Uang berbicara",0,2025-10-31T01:15:25Z
At9u_bDYIe0,@kikydharmayanti626,"dari jaman dulu import dipersulit, yg bener sesuai data, barang, dokumen, suka tambah bayar, notul, dll..yg benar suka disalahkan, yg salah dibenarkan..kadang barang yg benar sesuai prosedurnya msh suka di salahkan saat di BC",0,2025-10-31T01:06:35Z
At9u_bDYIe0,@akhmadrifai6829,"NILAI ITU BISA BAYAR HUTANG NEGARA LUNAS, WOW, INDONESIA AKAN JADI KAYA RAYA BUSA RAKYAT SEJAHTERA❤❤❤",0,2025-10-31T00:51:46Z
At9u_bDYIe0,@ernypramono2498,"Semoga dalam setiap langkah pak Prabowo sebagai pemimpin teringgi bangsa Indonesia & pak Purbaya sebagai menku pilihan presiden selalu diberi kemudahan,kesehatan & juga KESELAMATAN DALAM LINDUNGAN GUSTI ALLAH.Amin.",0,2025-10-31T00:20:00Z
At9u_bDYIe0,@saifulmansur687,Pokok intinya bea cukai tempat srang korup mafia broooo orng bisnis yg lbih Thu broooo JD buat teknik modern yg LBH baik brooo ok fhm,0,2025-10-30T23:59:50Z
At9u_bDYIe0,@elfianb442,Pasti yg lama disitu terlibat yg katanya paling top...,0,2025-10-30T23:58:10Z
At9u_bDYIe0,@suwitosusilo286,"Kalau beda pasti di sengaja karena sebelum export dan import semua perusahaan bagian keuangan akan memeriksa, dan berhubungan dengan PO sebelum di bayar,  kalau import lebih kecil nilainya untuk mengurangi pajak import yang harus di bayar, banyak hal yang lakukan",0,2025-10-30T22:55:42Z
At9u_bDYIe0,@zainalilmi8887,Mantaaap pak Prabowo menunjuk orang yang pas,0,2025-10-30T22:35:17Z
At9u_bDYIe0,@klisin5571,ayo para tokoh spiritual bekingi p purbaya dn p prabowo gilas mafia2 perusak nkri,0,2025-10-30T22:15:29Z
At9u_bDYIe0,@doelmboz6819,Jokowi bodoh,0,2025-10-30T22:02:09Z
At9u_bDYIe0,@muksimmuksim214,Teruskan pak demi gemah ripah loh jinawi kita.,0,2025-10-30T20:38:21Z
At9u_bDYIe0,@enditsugriyandi9836,Korupsi itu bahaya laten seharusnya diberi sangsi tegas.,0,2025-10-30T20:08:47Z
At9u_bDYIe0,@tutoryt-fq6nn,"😂😂😂 kapolri, kmntrian perdagangan , bea cukai,,  dll,, kmna aja slama ini ,😇😅😇😅😇😅😇😇
masih ada gunanya gk yaa,?",0,2025-10-30T17:32:26Z
At9u_bDYIe0,@M.DAHNIAL,"Bersihkan dari dalam, buang semua pejabat yg terlibat selama ini, baru imfor dan ekspor dibasmi dimusnahkan orang 2 nya semuanya.",0,2025-10-30T17:22:27Z
At9u_bDYIe0,@sahrulirpan5883,"𝟐 𝐦𝐞𝐧𝐭𝐫𝐢 𝐲𝐠 𝐦𝐚𝐧𝐭𝐚𝐩 𝐲𝐠 𝐬𝐚𝐲𝐚 𝐬𝐮𝐤𝐚, 𝐦𝐞𝐧𝐭𝐫𝐢 𝐩𝐞𝐫𝐭𝐚𝐧𝐢𝐚𝐧 𝐝𝐚𝐧 𝐦𝐞𝐧𝐭𝐫𝐢 𝐤𝐞𝐮𝐚𝐧𝐠𝐚𝐧.",0,2025-10-30T17:00:54Z
At9u_bDYIe0,@JosJoesoef-s1e,Tuuh WARTAWAN/JOURNALIST.!? jg ikut2an KOQ.!?? SMART and FANTASTIQUE analisanya.!!??❤😂😢😮😅😊😊,0,2025-10-30T16:47:59Z
At9u_bDYIe0,@AdiAdi-cm8gq,"Aturan jangan dibiarkan , langsung tindakan , berita belakang",0,2025-10-30T16:15:45Z
At9u_bDYIe0,@Afrizal-AA1206,"Memang bajingan pemerintahan 2013 s/d 2024
Biadap.
Semoga pak prabowo di beri kemudahan untuk memperbaiki negeri ini.",0,2025-10-30T16:15:09Z
At9u_bDYIe0,@Afrizal-AA1206,"Alhamdulillah, ayo pak prabowo kami bersama bapak, kita majukan indonesia kita.
Kami cuma petani di desa, mencintai pemerintahan bapak yang terbuka dengan kami mengenai masalah negara.",0,2025-10-30T16:06:51Z
At9u_bDYIe0,@DESAKUULAKPACEHCHANNEL,Satu pintu infor,1,2025-10-30T15:41:12Z
At9u_bDYIe0,@DedikFhiatamaPutra-w1m,Pak purbaya❤❤❤❤,1,2025-10-30T15:36:01Z
At9u_bDYIe0,@abdulrokhim8214,Para mafia dan oejabat yg kongkalikong sedang menyusun rencana 😂😂😂,2,2025-10-30T15:00:09Z
At9u_bDYIe0,@Syakir678,Kami rakyat Indonesia sangat berterimakasih pada siapapun yg benar benar berjuang bekerja untuk mensejahtrakan Rakyat Indonesia dan memberantas kecurangan dan kejahatan yang ada di Indonesia🙏🏻,12,2025-10-30T14:46:26Z
At9u_bDYIe0,@PutraIndonesiaStel,Banten hadir .udah waktunya Mafia di berantas mafia korupsi .kepabean yg paling bertanggung jawab ..,2,2025-10-30T14:44:03Z
At9u_bDYIe0,@ahmadjazzuli2098,Tangkap oknum yg terlibat semuanya tidak peduli bila RI 1 terlibat juga.,0,2025-10-30T14:25:11Z
At9u_bDYIe0,@Syahrial-m3j,Klw memang terbukti hukuman buat mereka adalah mati siapa pun yg terlibat,0,2025-10-30T14:09:09Z
At9u_bDYIe0,@SupriYadi-g4e,Narkoba yang ya presiden mentri puirbaya kalau ngak di pritah presiden ya ngK berani,1,2025-10-30T14:08:57Z
At9u_bDYIe0,@zainiraya7346,Yuk dukung presiden prabowo.,2,2025-10-30T13:45:45Z
At9u_bDYIe0,@DokterMendez,"S'pore itu bajingan, suka ngajari orang Indonesia nyolong pajak, bikin barang import under invoice, pengalaman saya di Panasonic thn 1996-2003.",0,2025-10-30T13:42:23Z
At9u_bDYIe0,@ZikriAmin-n4n,Ini baru pemimpin yang amanah dengan janjinya untuk mensejahterakan rakyat ayo rakyat indonesia kita dukung kerjanya presiden,0,2025-10-30T13:39:45Z
At9u_bDYIe0,@JokerRi-z6q7q,10000ribu T 😮😮😮,0,2025-10-30T13:28:38Z
At9u_bDYIe0,@Fhariduan,"Pak Pur sedang membela rakyat!"" Pak Pur sedang membuka mata rakyat indonesia!""bgaimna parpol2 busuk di balik kepala2 daerah hnya untuk mencuri uang rakyat dgn cara2 canggih!'bersihkan smua para pencuri uang rakyat!""",15,2025-10-30T13:25:49Z
At9u_bDYIe0,@78cell10,!#1¹    Pokoe  e   suport   KPK    TIPIKOR   PPATK    KEMENKEU RI      MA   MK     PENGADILAN2 NOGORO    !#1¹     `~   °•○●□■  ▪︎¤  `~ .,0,2025-10-30T13:05:53Z
At9u_bDYIe0,@mugnialatif6331,"DIUNDANGKAN ATAU TIDAK UU.PERAMPASAN ASET KORUPTOR , MAJELIS HAKIM DAPAT MENGHUKUM TERGUGAT KORUPSI MEMBAYAR SEJUMLAH UANG SEBESAR KERUGIAN NEGARA SEPANJANG DIMINTA DALAM TUNTUTAN (GUGATAN) JAKSA PENUNTUT  SEKALIGUS HUKUMAN PENJARA BAHKAN HUKUMAN MATI .",3,2025-10-30T12:59:46Z
At9u_bDYIe0,@sasikactby5747,dana desa ditipuh   mana pembangunanya  baik pertania maupun jalan di pelosok  yang kades beli mobil banyak tanah  petani di kuasai semua bibit pupuk  rakyat jelsta hanya sank pamilinya saja yang menik mati allat traktor bantuan di sewahkan dengan  semena mena,1,2025-10-30T12:57:51Z
At9u_bDYIe0,@C.sSumirat,"Rakyat mendengar  lama kejahatan2 d negara ini, suhu2sbg strecker,dn mereka2   merangkap pemain sulap",14,2025-10-30T12:56:55Z
At9u_bDYIe0,@SugengSupriatna-kc9yb,"Ketika Para Pendiri Bangsa ini dulu mencetuskan cita-cita Bangsa yaitu mewujudkan Masyarakat Adl Makmur, tentu hal itu bukan hanya wacana. Tapi tentu berdasarkan Potensi Bangsa Indonesia. 
Kalau saja Republik ini di kelola dg Benar oleh orang-orang yg Cerdas, Jujur, Kompeten dan Amanah, tentu RAKYAT ADIL MAKMUR itu sdh bisa di wujudkan sejak lama. Tapi sayangnya Negara ini di kelola oleh PARA MAFIA, DAN KORUPTOR. 
Rakyat hanya jadi Penonton dan Object Penderita.. Sementara Para Pejabat berpesta dlm GELOMBANG HARTA DAN KEMEWAHAN.",2,2025-10-30T12:46:54Z
At9u_bDYIe0,@IrwantriPurnama,"Halo,, Ternyata di Negri ini masih banyak Penghianat 2 Negara hal ini bisa dikatakan Kejahatan Berat sebab Merugikan Bangsa dan Negara  
yg jumlahnya cukup Besar,, Akibat Perbuatan para Penghianat dampaknya sangat  
Merusak PerEkonomian sebuah Negara dan Rakyat yg selama ini kesulitan di semua Sektor kehidupan terutama perEkonomian Rakyat kecil,, Dengan Demikian maka para Penghianat Secepatnya Harus di Bereskan Sampai Tuntas,, Saya Rakyat Indonesia Mohon Dengan Hormat Kepada Pak Presiden Prabowo Supaya menindak Tegas para Penghianat sebab Kepala Negara berhak menindak Sapu 
Bersih Demi untuk menjaga Stabilitas Ekonomi dan Uang yg Jumlahnya Cukup Besar harus Kembali Lagi Pada Kas 
Negara,, Terima Kasih dan Semoga Sehat Selalu,,",2,2025-10-30T12:10:12Z
At9u_bDYIe0,@why6446,"Dia bukan player, tapi dia playmaker",1,2025-10-30T11:16:04Z
At9u_bDYIe0,@HeruSis-i2q,Kalo ada yang teriak² karena ulah pak #Putbaya bisa dipastikan mereka MALING² berdasi...😏❗❗❗,1,2025-10-30T11:05:30Z
At9u_bDYIe0,@DjuMeri-q6k,"rakyat harus tau indonesia kaya raya jadi tetap miskin karna MAFIA,  dan para mafia yg super kaya raya membiayai para propokator LSM dan pelaku politik hitam,  eroninya banyak orang miskin terpropokasi oleh tingkah polah para propokator yg di danai para mafia,  ayu dukung prabowo gibran brantas maling negara,",1,2025-10-30T11:00:41Z
At9u_bDYIe0,@rusmini4778,Gembar gembor . Ujung2 melarikan diri hilang jejaknya. Dan tdk  ketangkap. Ya ttp hilang juga uang negara.,0,2025-10-30T10:33:27Z
At9u_bDYIe0,@dreamss8579,Semua kementrian era jokowi tak ada yg jujur dan transparan bahkan banyak mafianya yg membuat p. Prabowo dituntut untk kerja extra keras dan berani menghadapi resiko demi keadilan dan kemakmuran rakyatnya tanpa syarat bahkan p. Prabowo berkomitmen berani mati demi bangsa dan negara . Mantab rakyat punya presiden yg satu ini,2,2025-10-30T10:23:26Z
At9u_bDYIe0,@KDMBapakaing-z7q,❤❤❤❤❤❤,0,2025-10-30T10:13:08Z
At9u_bDYIe0,@tutiami4649,Lindungilh bpk kemenkeu yg sedng brjuang...ya Allah...🤲🏻🇮🇩🤲🏻🇮🇩🤲🏻🇮🇩🤲🏻🇮🇩🤲🏻🤲🏻👍👍,61,2025-10-30T09:57:24Z
At9u_bDYIe0,@CulliCulli-e7s,Hukum tumpul ke atas membuat negara ini gampang di obok2,5,2025-10-30T09:52:20Z
At9u_bDYIe0,@hismailsiip8081,"berarti srimulyani itu tak bekerja atau tak tau keadaan Indonesia yg banyak uang ngali bisa bisa memnkeu srimulyani  gi mana ya tak ada beritanya yg benar""sekali Purbaya baru terungkap semua Sri Muryani malah banyak menekan uang kecil dan rakyat kecil",1,2025-10-30T09:48:16Z
At9u_bDYIe0,@Ernawan-j7c,"Tangkap dulu orang-orangnya jgn sampai ada yg lolos sesuai dugaan kuat dari data dan fakta yg sudah diketahui negara.. Kalau diributkan dulu barang bukti dah dihapus, saling ancam untuk jgn bicara diantara pelaku.. Modusnya bisa dimanipulasi dan direkayasa.. Akan sulit penanganan dan pengembalian kerugian negara jika sudah dibuka ada kebocoran tanpa penangkapan pelakunya.. Paling yg ditangkap hanya korban dan terinya bukan pelaku besarnya.. Kambing hitam lg yg dijadikan tumbal.. Gaberes2 sampai kiamat... 😮😂",1,2025-10-30T09:36:41Z
At9u_bDYIe0,@AlinafiahNasution,"Aparatur yg membuat kerugian
Uang dan barang.wajib mengganti
Ketekoran tsb dan ybs dipecat dr
Kedinasan.gitu aha kok tepot.",1,2025-10-30T09:30:19Z
At9u_bDYIe0,@AdiningratSutila,"Yaa Allah lindungilah Menkeu pak Purbaya dari orang2 jahat penghianat bangsa , penghisap darah rakyat jelata seluruh indonesia , menuju Indonesia emas",6,2025-10-30T09:19:11Z
At9u_bDYIe0,@BennardiGanteng,"Terus kan pak Presiden Prabowo Subianto dan pak Purbaya sampai ke jalur hukum biar ada efek jera bagi yang lain Sholeh terapi, merdeka hidup Indonesia",6,2025-10-30T09:08:24Z
At9u_bDYIe0,@BennardiGanteng,"Kami sebagai warga negara NKRI yang sudah lama sekali menonton dan mendengarkan para MAFIA di segala jenis komuniti,misal mafia hukum, mafia kasus, mafia BBM, mafia Beras,mafia Tanah, mafia Pangan, mafia pajak dan banyak lagi yang lain",2,2025-10-30T09:02:06Z
At9u_bDYIe0,@mbakniti,"itu saya percaya banget. 
soalnya saya ngalamin sendiri 20th yg lalu ,  saat beli tanah seharga 160jt, tp di akte jual beli yg di keluar kan kantor .... tertera di bawah 100jt .  katanya biar byr pajak nya murah. pdhl saya gak merasa berat byr pajak nya. 
parahnya lg saya di minta byr 2,5jt buat bikin akte dan mengecilkan pajak. 
Saya sekarang baru sadar. jadi saya di minta 2,5jt itu buat mereka. bukan untuk negara.",7,2025-10-30T08:56:18Z
At9u_bDYIe0,@refliwanto4493,Udahlah hukum mati saja kroptor kalau indomesia mau aman kalau tidak biarkan daja kroptor merajalela di Indonesia biar hancur sekaligus biar rakyat bergejolak,1,2025-10-30T08:08:54Z
At9u_bDYIe0,@sainuddintjappe4411,Mantaap pak ikhsanuddin nursy itu baru peniliti yang baik.,2,2025-10-30T08:07:35Z
At9u_bDYIe0,@sainuddintjappe4411,Mantaap pak ikhsanuddin nursy pengamat ekonomi sangat baik sekali yang penting jangan kau singgung orang tidak bersalah orang berjasa sama negara.,2,2025-10-30T08:04:35Z
At9u_bDYIe0,@BangjaliChanel1586,❤❤❤❤❤❤❤❤🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,0,2025-10-30T08:04:29Z
At9u_bDYIe0,@gatut-j6e,Koruptor tembak mati baru bisa punah rakyat Indonesia 🇮🇩 bisa merasakan kemakmuran nya 🇮🇩,0,2025-10-30T07:51:26Z
At9u_bDYIe0,@watchdogs5875,buseettt itu Eranya si JOKO,1,2025-10-30T07:50:35Z
At9u_bDYIe0,@BravoTab-r9k,Kembali ke pada masa jabatan ASN.di tempat strategis jangan kelamaan.  Makin lama makin berpengalaman dalam maenkan peraturan pemerintah. Untuk tahu celah yang bisa di permainkan. Dan para pimpinan harus sering cek ke bawah yang melaksanakan tugas.di mana saja tugas .,1,2025-10-30T07:46:19Z
At9u_bDYIe0,@teguhkarnowidodo5263,nilainya bisa jadi lebih besar dr 10.080 T krn terjadi jangka waktu 10 th ditambah era dr rejim suharto - sby bisa ditracking rekam data transaksi digitalnya pasti ada miss invoicing ekport-improt komoditi...,2,2025-10-30T07:31:50Z
At9u_bDYIe0,@TBMJoko,"Saya masih bersama rakyat jujur 
Indonesia tetap setia mendukung kerja mentri keuangan PURBAYA .",4,2025-10-30T07:23:11Z
At9u_bDYIe0,@siswantowanto9023,Melihat mukanya ga sudi sama rakyat,0,2025-10-30T07:22:34Z
At9u_bDYIe0,@umiaisyah5067,"Orang yang terbukti ga usah dihukum tapi...... 
""Di Nepal kan "" Aja... Gmana??",1,2025-10-30T07:15:00Z
At9u_bDYIe0,@umiaisyah5067,Waoooooow... 😮,0,2025-10-30T07:13:29Z
At9u_bDYIe0,@UjangSaefulloh-h5h,Mafia harus lenyap dari muka bumi Indonesia 🙏👌,0,2025-10-30T06:47:08Z
At9u_bDYIe0,@BataraRusli,BRAVO PAK PURBAYA ❤❤❤,25,2025-10-30T06:45:22Z
At9u_bDYIe0,@triyantotri8272,"BISA LUNASI HUTANG NEGARA...
NEGARA HARUS TEGAS,, BIAR NO HUTANG..!!!!!!",2,2025-10-30T06:19:04Z
At9u_bDYIe0,@elmasruri1611,Uu perampasan aset harus segera di sah kan,9,2025-10-30T06:02:15Z
At9u_bDYIe0,@nithaimut8574,"10.000 TRiliun😢
Bukan 10.000 perak
Lihat di berita 13 Triliun saja sudah segitu banyaknya, apalagi yang ini 10.000T😢",1,2025-10-30T05:57:53Z
At9u_bDYIe0,@KansasJeff,"Sangat pro rakyat,,dgn tdk merazia ke pasar, sehingga tdk merugikan rakyat kecil,cukup ringkus para pemain besar nya maka otomatis rakyat kecil akan beralih usaha tanpa merugikan mereka",1,2025-10-30T05:46:13Z
At9u_bDYIe0,@oslasaragih7862,"Kita harus cinta produk Indonesia,supaya UMKM maju. Bea cukai harus tegas dan jujur dalam pengawasan supaya tidak masuk barang barang impor yang merugikan bangsa kita. China dan warga Tionghoa dari Indonesia kebanyakan pelakunya. Bagus seperti Suharto ketat dengan warga Tionghoa.",7,2025-10-30T05:39:10Z
At9u_bDYIe0,@Jathun_,mohon pak Purbaya di beri perlindungan kelas elit karna bahaya,13,2025-10-30T05:24:21Z
At9u_bDYIe0,@AmirFauzan-o9n,Pak Purbaya gaya2 y BS JD presiden ini. Atau paling rendah sbg RI2😂😂😂,1,2025-10-30T05:12:54Z
At9u_bDYIe0,@PakUkar-d9m,Kalau bisa orang Indonesia yang merantau ke negeri orang di panggil oleh presiden buat bantuin negara kan orang Indonesia yang pintar dan cerdas yg jujur banyak di sana karena di Indonesia gak nyaman karena gak sesuai dengan keinginan banyak yang nakal2,5,2025-10-30T05:06:09Z
At9u_bDYIe0,@Ansharullahismail,Purbaya mirip Anis kalau Anas jadi Mentri BUMN  lebih cocok utk bekerja .,1,2025-10-30T04:55:50Z
At9u_bDYIe0,@handikrishandani4242,"Baguslah menteri keuangan diganti, kalau pake itu mulu.. pada nyaman main yang korupsi 😂",5,2025-10-30T04:41:05Z
At9u_bDYIe0,@sargimansargiman2542,Culup buat mbayar utang tu,0,2025-10-30T04:32:35Z
At9u_bDYIe0,@Aisylmaura,Jokowi presiden Teranjing  sepanjang sejarah,0,2025-10-30T04:25:40Z
At9u_bDYIe0,@Duajempol-v8c,"Dengar berita saja sdh shock gimana menjalani jalur hukum,pasti akan berat utk para petugas keamanan",0,2025-10-30T04:16:59Z
At9u_bDYIe0,@winazri93,"Aku berharap besar sama kita semua rakyat Indonesia yang bersih,ayo semua nya kita lindungin pemerintah kita yang bersih yang lagi berjuang buat kita saat ini.
Mereka yang tidak suka kebijakan pak Prabowo dan pak Purbaya,percayalah mereka mereka ini adalah orang yang bermasalah di negara ini.",0,2025-10-30T04:16:20Z
At9u_bDYIe0,@endrykapiworo4964,"Yg kayak gini Mantan mentri keu Bu Srimulyani masak gk tau sama sekali, gk mungkinkan, kl tau kenapa diam, 😢😢😢",1,2025-10-30T03:50:38Z
At9u_bDYIe0,@syanepaoki9009,"Pemimpin berjalan pada kebenaran sesuai cita cita kemerdekaan dgn dasar PANCASILA itu bukti sumberdaya manusia yg unggul kebenaran sejati.Disertai komitmen sumpah pemuda berjanji satu bgs ,satu tanah air Indonesia,satu bahasa Indonesia dijamin UUD1945 KEMERDEKAAN MEMELUK AGAMA BAGI SEMUA ORG WARGA bgs Indonesia ,dan mencerdaskan dilindungi pemerintah penegakan hukum yg benar tdk bermuatan kebencian tegak lurus ,tdk juga suap (cinta akan uang akar dari segala kejahatan membutakan  mata hati nurani penegakkan hukum)Tercipta ketidak adilan dipenegakkan hukum yg BENAR di hukum dan ygSALAH luput dari hukuman, ini bahaya membuat org takut jujur.Kemerdekaan bagi org jujur dan benar dijamin negara dlm penegakan hukum itu adil.",0,2025-10-30T03:50:29Z
At9u_bDYIe0,@TriIlmi-w4y,Mafia koropsi harus si hukum mati kalau gak bisa menghukum kami siap menghukunya,0,2025-10-30T03:36:10Z
At9u_bDYIe0,@Hihihihastick,Bismillah... Semoga negara menang melawan mavia... Lindungi presiden RI dn mentri keuangan dan rakyat makmur... Kaya bersama 😊,8,2025-10-30T03:32:50Z
At9u_bDYIe0,@SuwarniSusilowati,10 triliun kalau di berikan ke rakyat indonesia  indonesia sudah kaya selama sepuluh tahun...ini ulah Jokowi  semua ini.. adili jokowi....,1,2025-10-30T03:25:25Z
At9u_bDYIe0,@YAIVRAJAGO,Teruss Sri Mulyani kemaren kemaren ngapain saja ...,1,2025-10-30T03:23:27Z
At9u_bDYIe0,@ncek6664,"10 rb T bisa buat nhelunasi utang negara

karena yg membebani negara ini adl utang yg menyenhsarakan rakyat
ayolah pak purbaya sehenap rakyat berharap kpd bapak utk mengentaskan kesengsaraan rakyat",1,2025-10-30T03:22:06Z
At9u_bDYIe0,@franssaifudin1533,"pak Menkeu harus di jaga ketat,karna kerjanya bukan main"",bravo pak Menkeu.",1,2025-10-30T03:17:02Z
At9u_bDYIe0,@MyGirl-AI,"Ini kalo bisa diatasi, bisa lunas dong utang negara ?",1,2025-10-30T02:52:56Z
At9u_bDYIe0,@AlcheEllyonara,"Waw itu kl fibagikan ke rakyat , pasti lebih bermanfaat",12,2025-10-30T02:52:33Z
At9u_bDYIe0,@raflirafain1626,"SUMPAH GW DAN RATUSAN JUTA RAKYAT SEINDONESIA BANGGA BANGET PUNYA PRESIDEN PRABOWO . GW GAK PERDULI DGN SIAPAPUN YG COBA COBA MELAWAN PRESIDEN PRABOWO., KALAU ITU TERJADI GW SIAP JADI MARTIR 😡",1,2025-10-30T02:48:43Z
At9u_bDYIe0,@KAusenMieayam,Kenapapejabatbisakitabodohjadisengsara.negara.apalagirakyatnya,0,2025-10-30T02:47:38Z
At9u_bDYIe0,@nisaestory,Tangkap terus uang nya di seber ke umkm biar tumbuh ekonomi,4,2025-10-30T02:46:29Z
At9u_bDYIe0,@LapadapiriMangkona,"Gila gila gila, 10 rb. T selama 10 thn ditilep rezim, dan cilakanya terjadi full di era Jokowi, ngapain aja ek rezim lalu, biadab assu🐕‍🦺",0,2025-10-30T02:44:34Z
At9u_bDYIe0,@sukisugiono2667,Jangan cuma mengungkap uang yg merugikan rakyat harus bisa dikembalikan untuk rakyat,17,2025-10-30T02:26:01Z
At9u_bDYIe0,@jspenyejukhati4574,PANTASAN NEGARA RUSAK MISKIN BERABAD2 TERLALU BANYAK BINATANG HAMA TIKUS PERUSAK NEGARA..MMG GILA WAJIB DI MUSNAHKAN SAMPAI KE AKAR2NYA SUPAYA NEGARA DN RAKYAT KAYA BERSAMA2,0,2025-10-30T02:20:45Z
At9u_bDYIe0,@Natohiro1234,Sri mulyoni 👎👎👎,0,2025-10-30T02:13:28Z
At9u_bDYIe0,@NetrinaVictoria,"Menangkan  bpk Purbaya/Menkeu.
Doa km rakyat menyertai dgn Do'a",12,2025-10-30T02:11:52Z
At9u_bDYIe0,@SolihinJasa,Rakyat sangat setuju Purbaya dampingi Prabowo untuk 2029,0,2025-10-30T02:10:58Z
At9u_bDYIe0,@jmanalu5446,Pantaslah Rakyat melarat...ternyata korup yg merajalela,1,2025-10-30T02:10:36Z
At9u_bDYIe0,@mjmu1707,"Invoice2 semua rekayasa untuk penipuan..staf2 dlm kabinet,kerajaan bikin invoic untuk tipu uang kerajaan..curi uang kerajaan..seperti kos sebener ditipu..dlm invoice dicatat rp200..tp sevenernya rp100",0,2025-10-30T01:57:37Z
